Cell ID,Cell Type,Dimorphism
30741,SNta11,
30743,SNxx14,
30751,SNch03,
30760,SNpp22,
30768,SNta09,
30772,SNxx03,
30782,SNta02,
30802,SNxx03,
30804,SNta18,
30811,SNxx03,
30851,SNch16,
30852,SNta14,
30853,SNta14,
30859,SNta28,
30865,SNch07,
30872,SNta08,
30874,SNxx14,
30877,SNta14,
30883,SNta02,
30896,SNch12,
30907,SNta28,
30909,SNta01,
30910,SNta09,
30913,SNta02,
30916,SNta01,
30937,SNta09,
30942,SNch02,
30943,SNch12,
30944,SNta04,
30953,SNta09,
30972,SNta43,
30979,SNta11,
30982,SNta03,
30994,SNta09,
31015,SNta11,
31024,SNta04,
31041,SNch05,
31053,SNch03,
31054,SNta09,
31058,SNxx04,
31070,SNta14,
31076,SNppxx,
31102,SNch02,
31107,SNxx06,
31109,SNta20,
31116,SNta09,
31128,SNch04,
31131,SNta09,
31136,SNta02,
31150,SNxx06,
31153,SNta03,
31163,SNta08,
31186,SNxx04,
31192,SNta09,
31205,SNxx03,
31208,SNch12,
31212,SNxx04,
31214,SNxx06,
31220,SNpp40,
31233,SNta06,
31238,SNta02,
31239,SNta01,
31244,SNxx03,
31248,SNta22,
31256,SNta43,
31257,SNta43,
31276,SNch16,
31285,SNta03,
31287,SNta02,
31289,SNxx01,
31297,SNta37,
31302,SNta14,
31306,SNxx03,
31316,SNta03,
31321,SNch12,
31323,SNxx29,
31336,SNta09,
31343,SNta22,
31344,SNta37,
31347,SNch12,
31349,SNta11,
31351,SNta03,
31354,SNch15,
31363,SNta04,
31397,SNch02,
31399,SNch12,
31404,SNch12,
31416,SNta03,
31417,SNta09,
31428,SNxx04,
31432,SNch12,
31447,SNxx06,
31467,SNxx22,
31481,SNch05,
31484,SNxx03,
31486,SNta03,
31488,SNta03,
31493,SNxx03,
31498,SNxx06,
31503,SNta31,
31511,SNta25,
31518,SNta01,
31529,SNta21,
31530,SNta06,
31541,SNta29,
31549,SNxx29,
31571,SNta06,
31590,SNxx04,
31598,SNch04,
31603,SNch12,
31605,SNch12,
31620,SNta11,
31646,SNch12,
31651,SNch05,
31675,SNta03,
31710,SNxx03,
31712,SNta29,
31726,SNpp23,
