source_group,body_part_sensory,target_type,dim_category,super_class,median_influence,adjusted_influence
pheromone_volatile [antenna],antenna,EN00B010,cross-mapped dimorphic,visceral_circulatory,4.208859278287135e-5,13.924266190732833
pheromone_volatile [antenna],antenna,EN00B016,other-dimorphic,visceral_circulatory,3.3871770144010056e-5,13.707071370387556
pheromone_volatile [antenna],antenna,ENXXX012,cross-mapped dimorphic,visceral_circulatory,6.559071797421467e-5,14.367923633678998
pheromone_volatile [antenna],antenna,FLA001m,specific,central_brain_intrinsic,2.787906963713235e-4,15.81495075010462
pheromone_volatile [antenna],antenna,FLA002m,specific,central_brain_intrinsic,2.3883711610052485e-4,15.660271239033198
pheromone_volatile [antenna],antenna,FLA003m,specific,central_brain_intrinsic,3.051062677866895e-4,15.905149576932095
pheromone_volatile [antenna],antenna,FLA004m,specific,central_brain_intrinsic,1.2885666577013325e-4,15.043190110587105
pheromone_volatile [antenna],antenna,FLA005m,specific,central_brain_intrinsic,1.503677350862983e-4,15.197573303185441
pheromone_volatile [antenna],antenna,FLA006m,specific,central_brain_intrinsic,2.949927630907479e-4,15.871440266178864
pheromone_volatile [antenna],antenna,FLA009m,specific,central_brain_intrinsic,9.70516828525851e-5,14.759733091557957
pheromone_volatile [antenna],antenna,GNG005,cross-mapped dimorphic,central_brain_intrinsic,2.4001624396350187e-4,15.665196046268571
pheromone_volatile [antenna],antenna,GNG064,cross-mapped dimorphic,central_brain_intrinsic,9.669840253412841e-5,14.756086324545992
pheromone_volatile [antenna],antenna,GNG149,cross-mapped dimorphic,central_brain_intrinsic,4.7163623774567297e-4,16.340697447750447
pheromone_volatile [antenna],antenna,GNG494,cross-mapped dimorphic,central_brain_intrinsic,0.0029457410911923367,18.17260515033277
pheromone_volatile [antenna],antenna,GNG583,cross-mapped dimorphic,central_brain_intrinsic,0.0027552549660351195,18.10575470599578
pheromone_volatile [antenna],antenna,GNG603,cross-mapped dimorphic,central_brain_intrinsic,8.257052724057454e-5,14.598142245821624
pheromone_volatile [antenna],antenna,GNG700m,specific,central_brain_intrinsic,9.844128190805994e-4,17.076534782695184
pheromone_volatile [antenna],antenna,GNG701m,specific,central_brain_intrinsic,1.918740016863856e-4,15.441328357426249
pheromone_volatile [antenna],antenna,GNG702m,specific,central_brain_intrinsic,1.6556490903592487e-4,15.293852759575518
pheromone_volatile [antenna],antenna,ICL002m,specific,central_brain_intrinsic,4.227596033443775e-4,16.231293145923942
pheromone_volatile [antenna],antenna,ICL003m,specific,central_brain_intrinsic,3.557724022913543e-4,16.05878064902965
pheromone_volatile [antenna],antenna,ICL004m_a,specific,central_brain_intrinsic,3.9664259296662394e-4,16.167525047631372
pheromone_volatile [antenna],antenna,ICL004m_b,specific,central_brain_intrinsic,2.7587601436826665e-4,15.804440983518479
pheromone_volatile [antenna],antenna,ICL005m,specific,central_brain_intrinsic,2.3652227111270506e-4,15.650531815143781
pheromone_volatile [antenna],antenna,ICL006m,specific,central_brain_intrinsic,3.930216150902274e-4,16.158354052622116
pheromone_volatile [antenna],antenna,ICL008m,specific,central_brain_intrinsic,1.3068333749871315e-4,15.057266567918388
pheromone_volatile [antenna],antenna,ICL010m,specific,central_brain_intrinsic,1.2612339958855082e-4,15.021750231539206
pheromone_volatile [antenna],antenna,ICL011m,specific,central_brain_intrinsic,1.4836660787900991e-4,15.184175733157106
pheromone_volatile [antenna],antenna,ICL013m_a,specific,central_brain_intrinsic,3.333604525229175e-4,15.993713786609158
pheromone_volatile [antenna],antenna,ICL013m_b,specific,central_brain_intrinsic,5.279757088280873e-4,16.453539718676268
pheromone_volatile [antenna],antenna,IN00A013,specific,ventral_nerve_cord_intrinsic,2.1370979037114903e-4,15.549108416934013
pheromone_volatile [antenna],antenna,IN00A021,specific,ventral_nerve_cord_intrinsic,5.527458107489939e-4,16.499387682819176
pheromone_volatile [antenna],antenna,IN00A024,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.096233945150129e-5,13.227216910312613
pheromone_volatile [antenna],antenna,IN00A027,other-dimorphic,ventral_nerve_cord_intrinsic,1.2625565999508967e-4,15.022798340830562
pheromone_volatile [antenna],antenna,IN00A033,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.367982763679959e-5,13.961375827420625
pheromone_volatile [antenna],antenna,IN00A068,specific,ventral_nerve_cord_intrinsic,7.513502296133419e-5,14.503776243114409
pheromone_volatile [antenna],antenna,IN00A069,specific,ventral_nerve_cord_intrinsic,3.289319468064236e-5,13.677755229798233
pheromone_volatile [antenna],antenna,IN00A070,specific,ventral_nerve_cord_intrinsic,5.273573306789542e-5,14.149782714642283
pheromone_volatile [antenna],antenna,IN01A028,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.1172147392066544e-4,14.900498376014088
pheromone_volatile [antenna],antenna,IN01A029,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.6400023873022793e-5,12.98177223253694
pheromone_volatile [antenna],antenna,IN01A037,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.075604255665023e-5,14.291355985263063
pheromone_volatile [antenna],antenna,IN01A040,specific,ventral_nerve_cord_intrinsic,2.1646555590090226e-5,13.259335788681302
pheromone_volatile [antenna],antenna,IN01A041,other-dimorphic,ventral_nerve_cord_intrinsic,1.0526164540562851e-4,14.840938553661609
pheromone_volatile [antenna],antenna,IN01A043,other-dimorphic,ventral_nerve_cord_intrinsic,5.1644617534048286e-5,14.128875421794488
pheromone_volatile [antenna],antenna,IN01A045,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.7283013553235284e-5,13.803027264241544
pheromone_volatile [antenna],antenna,IN01A051,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.30497924724993e-5,13.322146208075566
pheromone_volatile [antenna],antenna,IN01A057,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.354580455420475e-5,14.165026889533541
pheromone_volatile [antenna],antenna,IN01A068,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.362449516101615e-5,14.723781491719892
pheromone_volatile [antenna],antenna,IN01A084,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.169833218906539e-5,14.306746341610337
pheromone_volatile [antenna],antenna,IN01A087_a,other-dimorphic,ventral_nerve_cord_intrinsic,6.260151462392479e-5,14.321278915119443
pheromone_volatile [antenna],antenna,IN01A087_b,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.650613026456845e-5,14.381783569878412
pheromone_volatile [antenna],antenna,IN01B014,specific,ventral_nerve_cord_intrinsic,9.938740598222413e-5,14.783514847291045
pheromone_volatile [antenna],antenna,IN01B020,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.6462403758981424e-5,12.985568663012497
pheromone_volatile [antenna],antenna,IN01B035,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.13794377920743e-6,11.998979238726909
pheromone_volatile [antenna],antenna,IN01B038,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,8.946421612139317e-6,12.375743074500512
pheromone_volatile [antenna],antenna,IN01B065,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.700085429205387e-5,13.480357947985945
pheromone_volatile [antenna],antenna,IN01B070,other-dimorphic,ventral_nerve_cord_intrinsic,8.291141803435941e-6,12.29967713432061
pheromone_volatile [antenna],antenna,IN01B073,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.0420431406054504e-5,12.528257879236596
pheromone_volatile [antenna],antenna,IN01B074,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.7135821545710917e-5,13.025660541687763
pheromone_volatile [antenna],antenna,IN01B075,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.5207648290401133e-5,13.411636894092553
pheromone_volatile [antenna],antenna,IN01B078,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.268164761744982e-6,12.41107482593435
pheromone_volatile [antenna],antenna,IN01B079,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.093063777264415e-6,11.313651555398176
pheromone_volatile [antenna],antenna,IN01B080,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.1565107628968761e-5,12.632482044114973
pheromone_volatile [antenna],antenna,IN01B082,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.6302031520143135e-6,11.912634967375451
pheromone_volatile [antenna],antenna,IN01B083_a,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.3199712524582002e-5,12.76468449295014
pheromone_volatile [antenna],antenna,IN01B086,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.0501708546210656e-5,12.536027404648683
pheromone_volatile [antenna],antenna,IN01B087,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,7.507034309679185e-7,9.897744837980325
pheromone_volatile [antenna],antenna,IN01B090,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.0416771696184435e-5,12.5279066123329
pheromone_volatile [antenna],antenna,IN01B091,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,8.387816859893376e-6,12.311269721252563
pheromone_volatile [antenna],antenna,IN01B092,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.3304205250295925e-5,13.333123269167631
pheromone_volatile [antenna],antenna,IN01B095,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.517498238665512e-6,12.4376214662475
pheromone_volatile [antenna],antenna,IN01B097,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.697713466270995e-6,11.731565335835816
pheromone_volatile [antenna],antenna,IN01B098,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.147265988330295e-5,12.624456245447126
pheromone_volatile [antenna],antenna,IN01B099,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.699679178998931e-6,11.177622385393057
pheromone_volatile [antenna],antenna,IN01B100,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.873768670003827e-5,13.115026269392828
pheromone_volatile [antenna],antenna,IN01B101,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.3634985395502575e-5,12.797128387229115
pheromone_volatile [antenna],antenna,IN01B102,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.1403979591677661e-05,12.618451823508758
pheromone_volatile [antenna],antenna,IN02A014,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.5714921021147035e-5,13.760057999276562
pheromone_volatile [antenna],antenna,IN02A024,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.557833722267853e-5,14.744435638326719
pheromone_volatile [antenna],antenna,IN02A030,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.481036357208887e-5,13.734404588277064
pheromone_volatile [antenna],antenna,IN02A059,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.4477002946468418e-5,12.857050828735167
pheromone_volatile [antenna],antenna,IN03A015,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,8.222828327107966e-5,14.593988763639947
pheromone_volatile [antenna],antenna,IN03A095,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.504032863832102e-6,11.88997051354867
pheromone_volatile [antenna],antenna,IN03A097,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.782120029366502e-6,11.74937341100079
pheromone_volatile [antenna],antenna,IN03B024,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.375468504678052e-5,14.725171079469922
pheromone_volatile [antenna],antenna,IN03B029,specific,ventral_nerve_cord_intrinsic,9.468110332695653e-5,14.73500387983453
pheromone_volatile [antenna],antenna,IN03B057,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.520446599851465e-5,14.36201740553226
pheromone_volatile [antenna],antenna,IN03B065,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.4457380378785175e-5,14.181907826376069
pheromone_volatile [antenna],antenna,IN04B009,other-dimorphic,ventral_nerve_cord_intrinsic,9.320419177300783e-5,14.71928213882111
pheromone_volatile [antenna],antenna,IN04B010,specific,ventral_nerve_cord_intrinsic,2.0629024953676474e-4,15.513773597480537
pheromone_volatile [antenna],antenna,IN04B012,specific,ventral_nerve_cord_intrinsic,4.176335561996494e-5,13.916508737266046
pheromone_volatile [antenna],antenna,IN04B013,specific,ventral_nerve_cord_intrinsic,3.937243547265437e-5,13.857555406207194
pheromone_volatile [antenna],antenna,IN04B016,specific,ventral_nerve_cord_intrinsic,4.47514033615651e-5,13.98561224629985
pheromone_volatile [antenna],antenna,IN04B017,specific,ventral_nerve_cord_intrinsic,3.692586002681188e-5,13.793401561361673
pheromone_volatile [antenna],antenna,IN04B018,other-dimorphic,ventral_nerve_cord_intrinsic,4.90326652259156e-5,14.076976155306019
pheromone_volatile [antenna],antenna,IN04B019,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.7266641649595624e-4,15.335850946760932
pheromone_volatile [antenna],antenna,IN04B021,other-dimorphic,ventral_nerve_cord_intrinsic,2.3517255986328346e-4,15.6448089840061
pheromone_volatile [antenna],antenna,IN04B024,other-dimorphic,ventral_nerve_cord_intrinsic,7.619017100709446e-5,14.517721907000269
pheromone_volatile [antenna],antenna,IN04B025,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.8245689606157093e-5,14.060795931242732
pheromone_volatile [antenna],antenna,IN04B026,other-dimorphic,ventral_nerve_cord_intrinsic,6.94244529681475e-5,14.42472859573262
pheromone_volatile [antenna],antenna,IN04B030,other-dimorphic,ventral_nerve_cord_intrinsic,2.0766454595940444e-5,13.217828367035386
pheromone_volatile [antenna],antenna,IN04B032,other-dimorphic,ventral_nerve_cord_intrinsic,3.0522834640061414e-5,13.602964522253803
pheromone_volatile [antenna],antenna,IN04B048,other-dimorphic,ventral_nerve_cord_intrinsic,1.7218971548961195e-4,15.333086308027513
pheromone_volatile [antenna],antenna,IN04B060,specific,ventral_nerve_cord_intrinsic,3.8684021600084735e-5,13.839916078262863
pheromone_volatile [antenna],antenna,IN04B076,specific,ventral_nerve_cord_intrinsic,1.1165302749728169e-5,12.59730044292333
pheromone_volatile [antenna],antenna,IN04B077,specific,ventral_nerve_cord_intrinsic,2.4046387436928e-5,13.364474216782021
pheromone_volatile [antenna],antenna,IN04B079,specific,ventral_nerve_cord_intrinsic,9.808379911880981e-5,14.770311648371592
pheromone_volatile [antenna],antenna,IN05B008,specific,ventral_nerve_cord_intrinsic,1.4431648699707815e-4,15.156498156292951
pheromone_volatile [antenna],antenna,IN05B034,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.278848502862131e-5,14.150782522384464
pheromone_volatile [antenna],antenna,IN05B064_b,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.1326795218649873e-4,14.914245712039266
pheromone_volatile [antenna],antenna,IN05B066,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.785083218825469e-5,14.401801093359364
pheromone_volatile [antenna],antenna,IN05B073,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.29892267876356e-4,15.622100240687539
pheromone_volatile [antenna],antenna,IN05B074,other-dimorphic,ventral_nerve_cord_intrinsic,9.597938420686229e-5,14.748622862596758
pheromone_volatile [antenna],antenna,IN05B084,specific,ventral_nerve_cord_intrinsic,2.0177279969014775e-5,13.189046659423227
pheromone_volatile [antenna],antenna,IN05B086,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.5359637592225094e-4,15.21881766821477
pheromone_volatile [antenna],antenna,IN05B087,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.668533258335659e-5,14.027919479933743
pheromone_volatile [antenna],antenna,IN05B093,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.5917846641553668e-5,13.439421232968153
pheromone_volatile [antenna],antenna,IN06A024,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.3733626608465752e-5,13.351382328807475
pheromone_volatile [antenna],antenna,IN06A025,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.770866747781593e-5,14.239896820521757
pheromone_volatile [antenna],antenna,IN06A031,other-dimorphic,ventral_nerve_cord_intrinsic,4.019393095980386e-5,13.878205455114253
pheromone_volatile [antenna],antenna,IN06A049,other-dimorphic,ventral_nerve_cord_intrinsic,3.828138738713552e-5,13.829453251096824
pheromone_volatile [antenna],antenna,IN06A064,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.752115694765764e-5,13.49944449446639
pheromone_volatile [antenna],antenna,IN06A067_a,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.7371635219296595e-5,13.805401442116501
pheromone_volatile [antenna],antenna,IN06A067_b,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.062593841290523e-5,13.606336752485207
pheromone_volatile [antenna],antenna,IN06A067_c,other-dimorphic,ventral_nerve_cord_intrinsic,1.76584467901098e-5,13.05570368261374
