Cell ID,Cell Type,Dimorphism
801869,INXXX100,
801870,INXXX076,
801871,INXXX279,
801872,INXXX216,
801873,IN19A016,
801875,IN21A014,
801876,IN14A009,
801879,INXXX297,
801880,IN08A050,
801882,IN01A015,
801883,IN17A028,
801884,IN16B036,
801885,IN19A029,
801886,IN20A.22A029,
801888,IN19A060_d,
801889,IN23B020,
801890,IN09A001,
801892,INXXX192,
801893,IN09B006,
801894,IN21A010,
801896,INXXX188,
801901,IN20A.22A010,
801902,IN16B055,
801904,IN21A007,
801907,IN03A054,
801909,IN03A045,
801910,IN13A015,
801911,IN13B029,
801912,IN01A059,
801913,IN18B018,
801916,IN16B036,
801917,IN12B005,
801919,IN12A030,
801920,IN17A030,
801921,INXXX101,
801922,IN06A102,
801924,IN14A008,
801927,IN06A006,
801930,IN19A016,
801935,IN09A016,
801936,INXXX350,
801937,IN23B095,
801938,IN23B037,
801939,IN09A014,
801940,IN12B007,
801941,IN08B056,
801942,IN06A117,
801943,IN00A007,
801944,IN09A014,
801945,INXXX271,
801947,IN05B033,
801950,IN14A009,
801951,INXXX126,
801952,IN20A.22A023,
801953,IN06A028,
801954,IN00A014,
801956,IN18B032,
801958,IN13B025,
801959,IN08B063,
801961,IN17A022,
801962,IN06B032,
801964,IN21A009,
801965,IN05B017,
801966,IN06B067,
801969,IN11A002,
801973,IN19A022,
801974,IN03B005,
801975,IN17A052,
801977,IN18B018,
801979,IN23B008,
801981,INXXX091,
801982,IN14B007,
801984,IN09A019,
801985,IN21A011,
801987,IN13A029,
801988,IN13A054,
801989,INXXX045,
