Cell ID,Cell Type,Dimorphism
720575941477392926,DNxl073,
720575941477419828,DNxn152,
720575941477443358,DNp47,
720575941477490794,AN05B063,
720575941477530986,AN06B039,
720575941477534516,AN17B012,
720575941477560129,AN10B046,
720575941477577025,AN17A024,
720575941477662001,ANXXX202,
720575941477713770,DNxn162,
720575941477736066,DNg92,
720575941477743646,AN04B023,
720575941477803073,AN09B004,
720575941477812131,DNxl113,
720575941477839902,AN10B037,
720575941477881665,AN27X013,
720575941477889310,AN12B019,
720575941477894686,AN12B001,
720575941477915700,DNp48,known_dimorphic
720575941477928834,AN07B082,
720575941478074592,DNg02,
720575941478195265,DNg42,
720575941478387306,AN04B023,
720575941478396778,SApp09,
720575941478429802,DNg70,
720575941478584938,ANXXX470,
720575941478585450,DNp22,
720575941478631786,AN07B072,
720575941478705770,DNxn168,
720575941478713962,AN09B026,
720575941478752362,AN10B056,
720575941478980291,ANXXX131,
720575941479177440,AN06B051,
720575941479267970,AN04B003,
720575941479284960,AN10B022,
720575941479326432,SApp02,
720575941479354498,SApp22,
720575941479434720,DNg12,
720575941479520898,AN08B098,
720575941479543776,DNxl124,
720575941479563650,DNxl084,
720575941479604643,AN08B099,
720575941479864771,AN19B104,known_dimorphic
720575941479889315,AN06B039,
720575941479890083,AN07B072,
720575941479970528,ANXXX318,
720575941480105039,DNnt013,
720575941480177487,AN17A068,
720575941480236111,SApp23,
720575941480245327,SAch01,
720575941480480963,DNxn172,
720575941480490882,DNfl035,
720575941480513154,DNg106,
720575941480554370,DNg79,
720575941480556162,AN06A017,
720575941480587394,DNxn071,
720575941480673154,DNg12,
720575941480693187,AN10B051,
720575941480704954,DNg07,
720575941480714626,AN12A003,
720575941480717280,AN10B037,
720575941480759971,DNxn179,
720575941480772259,AN09B004,
720575941480780451,DNg50,
720575941480782755,AN05B023,
720575941480784258,DNp43,
720575941480784381,AN19B060,
720575941480797859,DNad004,
720575941480799395,DNg105,
720575941480901827,DNge085,
720575941480917187,DNge069,
720575941480942499,DNnt013,
720575941480954019,DNxn187,
720575941480969123,AN01B005,
720575941480996226,DNpe008,
720575941481010511,AN10B027,
720575941481045155,DNp16,
720575941481059663,AN05B052,
720575941481103523,DNxn136,
720575941481122690,DNg08,
720575941481337679,DNg77,
720575941481339215,AN08B031,known_dimorphic
720575941481351843,AN27X013,
720575941481381117,DNg45,
720575941481407427,DNg10,
720575941481470883,AN27X017,
720575941481742671,SApp09,
720575941481985475,DNp69,
720575941482025923,SApp04,
720575941482057414,DNg28,
720575941482058179,DNxn144,
720575941482115526,AN12B055,
720575941482233027,AN_GNG_30,
720575941482268867,ANXXX145,
720575941482323651,AN19B024,known_sex_specific
720575941482348218,AN09B028,known_dimorphic
720575941482407677,DNnt008,
720575941482535366,DNg01,
720575941482713341,DNg07,
720575941482767869,AN05B097,
720575941482956998,AN08B026,
720575941482970310,DNge139,
720575941482975430,SAppxx,
720575941483052541,SAxx02,
720575941483099590,ANXXX099,
720575941483124410,AN06A092,
720575941483184070,SA_DMT_DMetaN_12,
720575941483266246,DNpe045,
720575941483358717,DNp17,
720575941483506618,AN17A014,
720575941483554189,DNut050,
720575941483566778,SApp01,
720575941483679674,DNge076,
720575941483701178,DNp67,
720575941483798781,AN10B015,
720575941483828154,AN08B050,
720575941483839042,AN19B106,
720575941483848122,AN17A015,
720575941483850749,AN05B021,
720575941483870018,SApp02,
720575941483879430,AN07B071,
720575941483885709,AN19B065,
720575941483888450,SApp05,
720575941483896838,AN08B101,
720575941484023549,AN10B033,
720575941484160954,AN07B085,
720575941484195514,DNp24,
720575941484265981,SApp03,
720575941484372221,AN09B029,
720575941484394125,AN17A008,
720575941484965186,AN04B003,
720575941484965698,AN19B036,
720575941485069520,AN10B048,
720575941485303693,AN10B037,
720575941485358733,DNxn114,
720575941485405250,AN06B023,
720575941485430992,DNg37,
720575941485651206,SApp05,
720575941485705478,AN17A013,
720575941485886672,AN06A018,
720575941485889858,AN10B051,
720575941486250758,AN19B093,
720575941486413709,DNg40,
720575941486437954,DNg108,
720575941486460813,SAxx02,
720575941486574598,DNg02,
720575941486575426,DNxl068,
720575941486587714,DNp17,
720575941486597442,ANXXX127,
720575941486612034,DNa03,
720575941486680717,DNp32,
720575941486681808,AN07B089,
720575941486684226,DNa14,
