MANC ID,DimScore
18597,2.4252906647566745
154927,2.4249942557026185
17533,2.423220921415464
166272,2.422402571672214
154097,2.4215070653257516
12500,2.420231688788064
10299,2.418825704416079
12179,2.4169996809603886
14195,2.414904309225474
10330,2.4146810407598682
12739,2.414383995125074
15387,2.4138433421326124
15174,2.4132414377806333
12534,2.4128561408984304
61009,2.4123490910733545
10736,2.411833859976973
15801,2.410941099313387
14754,2.4108540205650617
48041,2.4080425436267463
31813,2.407886976880352
18725,2.4075221359519023
16007,2.407503165630377
26839,2.4070044815494955
20095,2.4068449568692714
13113,2.406579874883544
41125,2.4056524513774837
10752,2.404528970570098
13589,2.4035389833784024
22066,2.4024308728312707
166455,2.4018407461990376
47230,2.401196507731381
41739,2.3999986029644487
164398,2.3999372025085424
13673,2.3994480272801155
165647,2.399326319096519
12322,2.39923231972755
18572,2.3978507276884735
16648,2.397809559975517
16069,2.3951237074717127
16554,2.3949500994647033
13285,2.394922123332051
19022,2.3944841722071257
16293,2.394449971983485
24751,2.3931987689242287
19705,2.393008814845789
16172,2.3908312259299307
13947,2.390281853161158
19846,2.3893669893598273
53606232860,2.3888053212178697
26656,2.3882539335761748
44199,2.3877062106439424
16532,2.387278476120934
13110,2.3872504297379558
163387,2.3868217582253903
10818,2.3866086882237263
18563,2.385921464987726
155289,2.3850017839518003
29610,2.3849419035483095
31771,2.3836972281074615
28823,2.382181183757166
26408,2.381926632040396
11914,2.381460932899754
22099,2.38129874969465
44001,2.380810131420345
10472,2.380801214550256
32667,2.38025584812894
152410,2.3798282720694566
42716,2.379403094416679
13172,2.378826364407044
18012,2.377908820331553
20399,2.3777529848181307
25292,2.377349431189423
27359,2.3763060328945786
27218,2.3759336763632404
15555,2.3759036358941996
19802,2.375853748402328
29811,2.374855939933588
17717,2.374536146615701
38778,2.374143932519553
158032,2.373423546023021
100031,2.3729069920984722
27241,2.3727433468135133
25673,2.37257114756642
21582,2.3707721289858905
16631,2.369660238149549
18885,2.369472246959434
15863,2.368678684508229
13143,2.3663958304137735
13051,2.366212125520288
24523,2.366130385528476
10725,2.365181349970039
19952,2.364370009369936
10304,2.364015592103631
28922,2.363504578332668
15406,2.361987831258402
14718,2.361931491138155
20778,2.3612509588559565
13105,2.360823055830703
34253,2.360709332764166
21440,2.359992381822644
30235,2.3595888561859795
11873,2.3587727412849175
42502,2.3586476639602623
24844,2.3579463739393463
49113,2.357806338422757
14386,2.356918298240014
37679,2.3563967200718494
14780,2.3562795412057413
156720,2.3559880839592657
25374,2.3557658843342533
14025,2.355624110971473
151702,2.3553506287217307
17463,2.3550670685373545
14610,2.354584237084625
19092,2.3543360429908597
22623,2.3538556825689483
12447,2.352840601673712
32437,2.3523402636358046
17488,2.3521082823064248
25630,2.352068739706275
19902,2.3520427181451584
27788,2.351818273299873
16958,2.351812248415686
36845,2.3500180895885605
14991,2.349888143964623
14022,2.3496231073430494
14973,2.3496171947025832
26464,2.3481081512858566
54087,2.347439810811316
159412,2.3468555364877526
18976,2.3467088656873183
19436,2.346545196454121
18779,2.345679432551165
40420,2.3452410100364878
21111,2.344406537933814
26643,2.3442676322068188
30130,2.344173238475442
19474,2.343035412861758
32492,2.3425944719926037
25901,2.3423278339746196
17236,2.342224577577548
31361,2.341828386169339
166476,2.340200914489183
17063,2.3387220048517046
14593,2.3381260172592415
20599,2.3370050673246148
10527,2.337001631373705
15654,2.3362511685929257
34081,2.335816899719157
29312,2.335199834464459
14514,2.3350097389926936
15080,2.3333531481077703
16213,2.33328472712141
17010,2.332649353038299
19981,2.332259630660054
23198,2.3314774238794507
14810,2.3308513693311883
39006,2.3308355082971297
20349,2.3307136279545104
152940,2.3298805188381966
11007,2.329470153421973
153920,2.329219275840842
22273,2.32903365219274
18034,2.3280355912489683
13119,2.3253556291930093
25683,2.3251900412574495
46305,2.3249578756876135
11477,2.3247669406584226
27252,2.324757192119093
29317,2.324165161763515
17115,2.3241392588359817
33183,2.3240079590392173
13000,2.3233483926574565
12181,2.3231373808773177
19555,2.3220870942772405
15868,2.320897834802245
19339,2.3204890174143706
11870,2.3202189760619385
38347,2.3199058142712383
28544,2.3182456481330997
20904,2.3180043200657843
190167,2.317983612804733
12499,2.3179094661979582
15445,2.317479877656203
22691,2.3171277333030704
18564,2.3155460967735633
10143,2.3132311312961384
15083,2.310740664641608
19090,2.310335631039943
27912,2.309708444189807
20013,2.308779894613281
17336,2.308759190998858
30685,2.307454238858426
29261,2.3072202287877386
164183,2.3071883600116716
43869,2.3068698352046964
38785,2.306421464879845
33395,2.306378837807755
22477,2.30584842707823
14840,2.3051243633214145
15978,2.3044250643431
103391,2.3038075968666543
23833,2.3034276575490944
13596,2.302174337360828
15791,2.3013511319127504
18618,2.3010915838629162
13620,2.299740083887931
38167,2.2995807865490376
20257,2.2994780565067354
12502,2.2991742802409783
29490,2.2988298009288037
21487,2.2985802782626217
27407,2.298577699413251
158414,2.298527052602807
14289,2.2978406976777936
12611,2.297706533077881
31648,2.297471056634463
13455,2.296577904972762
19366,2.29618960813319
43795,2.295959940998991
14858,2.295687849314061
22072,2.2947120894960893
11436,2.294359439279086
18400,2.2938022641230553
37405,2.291923487960081
15128,2.291587738803017
39889,2.290712338074735
15755,2.2904539521636837
15951,2.2903214563129732
15280,2.2902899550823386
